Date: 05/07/2021

17:27:26 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:26 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:27 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:27 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:29 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:29 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:32 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:32 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:33 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:33 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:33 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:37 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:37 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:37 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:38 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:38 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:42 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:42 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:43 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:43 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:43 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:44 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:44 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:44 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:45 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:45 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:45 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:46 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:46 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:46 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:47 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:47 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:48 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:48 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:48 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:49 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:49 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:49 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:50 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:50 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:50 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:51 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:51 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:52 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:52 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:52 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:53 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:53 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:53 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:54 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:54 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:54 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:55 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:55 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:55 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:56 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:56 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:57 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:57 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:57 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:58 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:58 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:58 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:59 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:59 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:27:59 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:00 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:00 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:01 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:01 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:01 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:02 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:02 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:02 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:03 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:03 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:03 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:04 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:04 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:04 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:05 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:05 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:06 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:06 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:06 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:07 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:07 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:07 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:08 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:08 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:08 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:09 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:09 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:10 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:10 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:10 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:11 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:11 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:11 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:12 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:12 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:12 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:13 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:13 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:13 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:14 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:14 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:15 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:15 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:15 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:16 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:16 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:16 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:17 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:17 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:17 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:18 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:18 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:18 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:19 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:19 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:20 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:20 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:20 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:21 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:21 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:21 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:22 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:22 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:22 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:23 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:23 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:23 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:24 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:24 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:25 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:25 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:25 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:26 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:26 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:26 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:27 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:27 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:27 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:28 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:29 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:29 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:29 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:30 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:31 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:32 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:32 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:32 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:33 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:33 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:34 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:35 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:36 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:37 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:37 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:38 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:38 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:38 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:39 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:40 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:41 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:42 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:42 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:43 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
17:28:43 - mote: (00-17-0d-00-00-32-dc-61), sampled: [0, 0, 0, 0, 0, 0, 0, 0, 0, 2748]
