~     MAC: 00-17-0d-00-00-5a-e9-f8
~  Status: DISCONNECTED
~   Coord: (None,None)
~ User ID: None
-- 05/17/2021

18:09:00, 0, 1280, 65281, 1280, 0, 61, 8866, 49664, 130, 34560, 117, 12289, 4104
18:09:29, 0, 1280, 65281, 1280, 0, 61, 8866, 57344, 130, 26112, 117, 12289, 4104
18:10:01, 0, 1280, 65281, 1280, 0, 61, 8866, 65024, 130, 25344, 117, 12289, 4104
18:10:31, 0, 1280, 65281, 1280, 0, 61, 8867, 7168, 130, 8192, 117, 12289, 4104
18:11:04, 0, 1280, 65281, 1280, 0, 61, 8867, 14848, 129, 65280, 117, 12289, 4104
18:11:29, 0, 1280, 65281, 1280, 0, 61, 8867, 22528, 129, 48896, 117, 12289, 4105
18:11:59, 0, 1280, 65281, 1280, 0, 61, 8867, 30208, 129, 33280, 117, 12289, 4104
18:12:33, 0, 1280, 65281, 1280, 0, 61, 8867, 37888, 129, 16128, 117, 12289, 4104
18:13:01, 0, 1280, 65281, 1280, 0, 61, 8867, 45568, 129, 16384, 117, 12289, 4104
18:13:30, 0, 1280, 65281, 1280, 0, 61, 8867, 53248, 129, 256, 117, 12289, 4104
18:14:01, 0, 1280, 65281, 1280, 0, 61, 8867, 60928, 128, 49920, 117, 12289, 4104
18:14:31, 0, 1280, 65281, 1280, 0, 61, 8868, 3072, 128, 33792, 117, 12289, 4104
18:15:00, 0, 1280, 65281, 1280, 0, 61, 8868, 10752, 128, 32512, 117, 12289, 4104
18:15:32, 0, 1280, 65281, 1280, 0, 61, 8868, 18432, 128, 16128, 117, 12289, 4104
18:15:59, 0, 1280, 65281, 1280, 0, 61, 8868, 26112, 128, 1024, 117, 12289, 4104
18:16:30, 0, 1280, 65281, 1280, 0, 61, 8868, 33792, 128, 256, 117, 12289, 4104
18:17:02, 0, 1280, 65281, 1280, 0, 61, 8868, 41472, 127, 49920, 117, 12289, 4104
18:17:32, 0, 1280, 65281, 1280, 0, 61, 8868, 49152, 127, 34304, 117, 12289, 4104
18:18:00, 0, 1280, 65281, 1280, 0, 61, 8868, 56832, 127, 18944, 117, 12289, 4104
18:18:29, 0, 1280, 65281, 1280, 0, 61, 8868, 64512, 127, 18688, 117, 12289, 4104
18:19:00, 0, 1280, 65281, 1280, 0, 61, 8869, 6656, 127, 2816, 117, 12289, 4104
18:19:30, 0, 1280, 65281, 1280, 0, 61, 8869, 14336, 126, 54016, 117, 12289, 4104
18:20:01, 0, 1280, 65281, 1280, 0, 61, 8869, 22016, 126, 38400, 117, 12289, 4104
18:20:30, 0, 1280, 65281, 1280, 0, 61, 8869, 29696, 126, 23552, 117, 12289, 4104
18:21:03, 0, 1280, 65281, 1280, 0, 61, 8869, 37376, 126, 23296, 117, 12289, 4104
18:21:30, 0, 1280, 65281, 1280, 0, 61, 8869, 45056, 126, 8192, 117, 12289, 4104
18:22:01, 0, 1280, 65281, 1280, 0, 61, 8869, 52736, 125, 58112, 117, 12289, 4104
18:22:29, 0, 1280, 65281, 1280, 0, 61, 8869, 60416, 125, 42752, 117, 12289, 4104
18:23:01, 0, 1280, 65281, 1280, 0, 61, 8870, 2560, 125, 26880, 117, 12289, 4104
18:23:30, 0, 1280, 65281, 1280, 0, 61, 8870, 10240, 125, 10496, 117, 12289, 4104
18:24:00, 0, 1280, 65281, 1280, 0, 61, 8870, 17920, 124, 60160, 117, 12289, 4104
18:24:29, 0, 1280, 65281, 1280, 0, 61, 8870, 25600, 124, 43520, 117, 12289, 4104
18:24:59, 0, 1280, 65281, 1280, 0, 61, 8870, 33280, 124, 42496, 117, 12289, 4104
18:25:31, 0, 1280, 65281, 1280, 0, 61, 8870, 40960, 124, 49152, 117, 12289, 4104
18:26:01, 0, 1280, 65281, 1280, 0, 61, 8870, 48640, 124, 1536, 117, 12289, 4104
18:26:30, 0, 1280, 65281, 1280, 0, 61, 8870, 56320, 123, 49152, 117, 12289, 4104
18:27:02, 0, 1280, 65281, 1280, 0, 61, 8870, 64000, 123, 48640, 117, 12289, 4104
18:27:29, 0, 1280, 65281, 1280, 0, 61, 8871, 6144, 123, 31744, 117, 12289, 4104
18:28:01, 0, 1280, 65281, 1280, 0, 61, 8871, 13824, 123, 15360, 117, 12289, 4104
18:28:30, 0, 1280, 65281, 1280, 0, 61, 8871, 21504, 123, 14848, 117, 12289, 4104
18:29:02, 0, 1280, 65281, 1280, 0, 61, 8871, 29184, 122, 65024, 117, 12289, 4104
18:29:29, 0, 1280, 65281, 1280, 0, 61, 8871, 36864, 122, 49408, 117, 12289, 4104
18:30:00, 0, 1280, 65281, 1280, 0, 61, 8871, 44544, 122, 34048, 117, 12289, 4104
18:30:30, 0, 1280, 65281, 1280, 0, 61, 8871, 52224, 122, 34560, 117, 12289, 4104
18:31:02, 0, 1280, 65281, 1280, 0, 61, 8871, 59904, 122, 19712, 117, 12289, 4104
18:31:29, 0, 1280, 65281, 1280, 0, 61, 8872, 2048, 122, 5376, 117, 12289, 4104
18:32:00, 0, 1280, 65281, 1280, 0, 61, 8872, 9728, 121, 63744, 117, 12289, 4104
